transaction_sk,currency,transaction_type,transaction_status,topup_method,transaction_date
e4bc4b23e390,UGSH,D,Failed,Cash Desk,2025-03-09 16:11:31.900211
bda1e5624894,USD,withdrawal,Failed,Bank Transfer,2025-02-25 11:24:40.767058
dde3589ef44d,RWF,W,Failed,Mpesa,2025-03-22 08:15:19.543644
ab1b1074d26a,USD,deposit,Failed,Card Payment,2025-04-07 09:25:28.205341
d8e47fddc8a9,UGSH,withdrawal,Pending,Bank Transfer,2025-04-19 08:11:16.273003
08efa3951b67,TZSH, Withdrawal ,Failed,Paypal,2025-02-06 17:27:11.052510
8a6c21e0926c,RF,Deposit ,Failed,Bank Transfer,2025-03-21 22:30:52.607906
c32235fcbb16,KES, Withdrawal ,Failed,Paypal,2025-04-08 00:52:12.554556
d08bdc19bc26,UGSH, Withdrawal ,Failed,Mpesa,2025-03-11 17:39:58.531327
83db581dac30,USD,D,Failed,Bank Transfer,2025-02-10 14:26:53.370182
0d5bed1a9e00,USD, Withdrawal ,Failed,Paypal,2025-03-20 17:58:04.026795
4c11502d0308,KS,D,Failed,Cash Desk,2025-04-07 07:06:36.887127
88a58eaf3db6,USH,Deposit ,Failed,Bank Transfer,2025-02-11 16:00:11.799356
0e9dee8954e3,USD,W,Completed,Cash Desk,2025-04-22 09:52:00.420582
99819a3a9fab,USD,D,Failed,Cash Desk,2025-02-14 14:49:47.401571
6726a38d2b47,KSH,W,Failed,Mpesa,2025-02-06 01:04:52.186870
07cf6d15a9eb,USH,D,Pending,Mpesa,2025-04-24 22:40:45.107722
0d9affe4896c,TSH,withdrawal,Failed,Bank Transfer,2025-02-23 16:45:16.825244
72d6b0e0ed44,RWF,withdrawal,Failed,Bank Transfer,2025-04-07 17:03:33.506750
ff0efb3d6711,KSH,withdrawal,Failed,Paypal,2025-02-28 06:43:58.755208
75c8e7b3830b,UGX,D,Failed,Mpesa,2025-04-01 05:47:57.199894
2ac993741189,TSH,withdrawal,Failed,Paypal,2025-04-03 07:43:38.649024
72d6b0e0ed44,RWF,withdrawal,Failed,Bank Transfer,2025-04-04 09:45:37.239384
05d9d5b8d053,KS,Deposit ,Failed,Paypal,2025-03-14 04:05:10.327267
b4b40589beb6,UGX,Deposit ,Failed,Mpesa,2025-02-07 04:45:18.824748
2cd9faff7e4d,USD,withdrawal,Pending,Cash Desk,2025-04-28 19:13:09.775121
65e150b4f456,USD, Withdrawal ,Failed,Mpesa,2025-03-21 01:10:58.101629
3494e6a8d092,USD,Deposit ,Failed,Cash Desk,2025-03-05 11:58:57.333517
2c26a97a8164,UGX,Deposit ,Completed,Cash Desk,2025-04-22 23:27:27.874765
2866bfa6b523,USD,deposit,Pending,Cash Desk,2025-04-16 15:02:59.684828
09ca7ed6be90,RF,W,Failed,Cash Desk,2025-03-09 05:03:41.234966
d89d28618988,KSH,deposit,Failed,Mpesa,2025-02-13 14:05:39.209035
0975bfe41a48,USD,withdrawal,Pending,Paypal,2025-04-21 18:06:35.971906
d009dbd2a835,TSH,deposit,Failed,Cash Desk,2025-03-07 03:05:52.407098
d59b6dbd034c,RF, Withdrawal ,Failed,Bank Transfer,2025-02-05 23:49:47.760805
0d48d1488a86,USD,W,Failed,Paypal,2025-03-12 04:15:48.910370
01967f26ced5,UGSH,withdrawal,Failed,Mpesa,2025-04-04 20:08:39.204333
d17b1c7f76cd,TSH, Withdrawal ,Failed,Cash Desk,2025-03-20 04:45:58.242801
61d1e68117a9,USD,Deposit ,Failed,Paypal,2025-02-19 09:04:08.818002
fea4df2d4869,KSH,Deposit ,Failed,Paypal,2025-03-07 21:36:26.967475
b957714f3814,USD,Deposit ,Completed,Mpesa,2025-04-28 03:14:47.963668
868979032845,TSH, Withdrawal ,Completed,Cash Desk,2025-04-27 11:17:07.024962
29e6e2d61b68,RWF,D,Failed,Bank Transfer,2025-04-01 21:55:48.207161
ea5df9883ce1,KES,withdrawal,Failed,Mpesa,2025-02-02 15:43:33.368539
e4bc4b23e390,UGSH,D,Failed,Cash Desk,2025-03-03 06:41:02.151568
b20e9e987e2d,TZS, Withdrawal ,Failed,Cash Desk,2025-03-22 23:16:42.975417
a3aa5f8168c6,RF,withdrawal,Failed,Bank Transfer,2025-03-18 16:12:28.036864
6d34d795b92e,KES,deposit,Failed,Bank Transfer,2025-02-17 14:09:19.946789
0d5bed1a9e00,USD, Withdrawal ,Failed,Paypal,2025-03-07 04:09:24.033764
4d411df2956a,TSH,deposit,Pending,Cash Desk,2025-04-25 09:59:02.511656
0b5fbee2b4ee,RF,D,Failed,Mpesa,2025-03-30 03:32:39.384748
dc97d5127093,USD,Deposit ,Failed,Bank Transfer,2025-03-03 16:43:11.095255
bda1e5624894,USD,withdrawal,Failed,Bank Transfer,2025-02-03 14:08:37.489232
0d5bed1a9e00,USD, Withdrawal ,Failed,Paypal,2025-02-27 01:56:42.855443
031bea2e883c,USD,withdrawal,Failed,Mpesa,2025-02-11 00:50:34.092038
d42b74778d3a,KS,deposit,Failed,Cash Desk,2025-03-02 13:54:04.995684
b714920fb84f,USH,withdrawal,Failed,Cash Desk,2025-02-03 11:06:39.133829
3d344e960b60,TSH, Withdrawal ,Failed,Mpesa,2025-03-28 12:59:26.117200
8ea2b30881d6,RWF, Withdrawal ,Failed,Cash Desk,2025-03-05 17:21:49.952230
9d45f46f45b7,KSH, Withdrawal ,Failed,Mpesa,2025-04-01 21:36:28.857590
453a84fe88b1,UGSH,D,Failed,Paypal,2025-04-01 13:19:30.116390
aed2a17cf161,TZS,deposit,Failed,PayPal,2025-03-28 03:51:27.681729
99819a3a9fab,USD,D,Failed,Cash Desk,2025-02-11 07:53:30.415463
99819a3a9fab,USD,D,Failed,Cash Desk,2025-03-20 06:18:40.642480
f08260a9a133,USH,withdrawal,Pending,Cash Desk,2025-04-15 07:27:39.618913
037c22d50024,TZSH,W,Failed,Cash Desk,2025-02-15 18:56:07.278531
65e150b4f456,USD, Withdrawal ,Failed,Mpesa,2025-03-08 06:19:32.611794
f550a92729bb,KS, Withdrawal ,Failed,Mpesa,2025-03-04 18:32:53.065305
c8b9525114d6,UGX,D,Failed,Paypal,2025-03-06 22:22:50.269686
ab637323e89f,TZSH,withdrawal,Failed,Paypal,2025-03-08 22:35:07.915330
cba1f6924f5a,RF,withdrawal,Failed,Cash Desk,2025-03-18 02:12:34.890482
7386933a29fa,KES,D,Failed,Mpesa,2025-02-21 16:22:11.477417
7b549de14860,UGSH, Withdrawal ,Completed,Paypal,2025-04-24 01:27:14.513542
8377b3524b94,TZSH, Withdrawal ,Failed,Mpesa,2025-02-28 21:51:16.606540
093c93dc5cf6,RWF,Deposit ,Failed,Bank Transfer,2025-02-24 15:02:24.616294
526ad7451456,KSH,D,Failed,Bank Transfer,2025-02-03 12:05:00.703314
61d1e68117a9,USD,Deposit ,Failed,Paypal,2025-03-29 05:00:52.049875
01d163f947cf,TZS, Withdrawal ,Pending,Mpesa,2025-04-24 16:18:28.765633
3494e6a8d092,USD,Deposit ,Failed,Cash Desk,2025-02-12 23:46:13.998220
d42b74778d3a,KS,deposit,Failed,Cash Desk,2025-03-09 09:40:22.990518
65e150b4f456,USD, Withdrawal ,Failed,Mpesa,2025-02-15 16:13:47.002326
f8ddec842c09,TZS, Withdrawal ,Failed,Mpesa,2025-03-26 18:19:49.188758
d1ace776b4b9,RF,W,Failed,Paypal,2025-02-19 09:14:22.586990
4bdfb9f37a1b,KSH,W,Pending,Paypal,2025-04-16 17:30:18.143187
0d5bed1a9e00,USD, Withdrawal ,Failed,Paypal,2025-02-16 01:26:50.644904
f35491495c0b,TZS,Deposit ,Pending,Bank Transfer,2025-04-17 07:24:04.531651
9d9859578cbd,RF, Withdrawal ,Failed,Paypal,2025-03-19 03:10:18.869908
8b2627a09ace,KSH,Deposit ,Failed,Cash Desk,2025-04-08 19:44:21.122626
d08bdc19bc26,UGSH, Withdrawal ,Failed,Mpesa,2025-03-13 03:20:41.035053
8143491a99b3,USD,deposit,Completed,PayPal,2025-04-28 10:47:30.783079
0d48d1488a86,USD,W,Failed,Paypal,2025-03-22 11:40:05.454508
0d48d1488a86,USD,W,Failed,Paypal,2025-03-13 19:00:01.052173
2566c5ccdb10,USD,D,Failed,Paypal,2025-03-26 21:18:04.009725
201051cf708c,USD,withdrawal,Failed,Paypal,2025-04-01 19:08:48.105801
085ca0d23b8f,RWF,deposit,Completed,Card Payment,2025-04-17 15:15:16.637247
86c0d75a2754,KES,D,Failed,Paypal,2025-02-23 20:09:41.006482
bf19dfa2d279,UGSH,W,Failed,Paypal,2025-04-13 20:17:07.333936
54bed65ea8e9,TSH,W,Failed,Cash Desk,2025-04-08 08:05:30.275098
42971f64c1b6,USD,Deposit ,Completed,Cash Desk,2025-04-18 01:33:12.787864
972a2eae2a5e,KES,W,Failed,Mpesa,2025-03-17 01:01:24.319678
219bd98f220c,USH,D,Failed,Paypal,2025-04-14 17:17:32.718468
b4c1bebd9d2f,TZSH,D,Failed,Mpesa,2025-04-06 02:07:35.176546
3d69398df494,RF,W,Failed,Mpesa,2025-03-29 06:42:50.196734
a06dfa14ea18,KSH,withdrawal,Failed,Mpesa,2025-02-12 20:08:37.835616
7556fb83e305,USD, Withdrawal ,Completed,Cash Desk,2025-04-19 22:11:48.997457
dc97d5127093,USD,Deposit ,Failed,Bank Transfer,2025-03-18 09:32:26.692554
29e6e2d61b68,RWF,D,Failed,Bank Transfer,2025-04-10 06:52:25.436135
0798f9a3a402,KSH,D,Pending,Bank Transfer,2025-04-16 23:42:18.224027
82293cbb91e5,UGSH,D,Failed,Bank Transfer,2025-03-03 01:45:27.281383
91383450cf01,TZS,Deposit ,Failed,Mpesa,2025-02-02 04:38:58.495808
83db581dac30,USD,D,Failed,Bank Transfer,2025-04-14 17:41:16.751786
4c11502d0308,KS,D,Failed,Cash Desk,2025-02-03 10:45:12.686241
325ed4f5c3a2,USD, Withdrawal ,Failed,Bank Transfer,2025-03-15 08:19:07.705382
2dfe31a08815,TSH,D,Failed,Bank Transfer,2025-02-09 01:40:37.378611
fe04f96f4813,RWF,W,Completed,Paypal,2025-04-23 15:58:07.361042
1c4292fb21ff,USD,deposit,Failed,Mpesa,2025-02-03 20:26:54.700994
201051cf708c,USD,withdrawal,Failed,Paypal,2025-04-07 05:48:04.588974
a08fcea06283,TZSH,Deposit ,Completed,Paypal,2025-04-28 12:59:19.584910
ad1d86064772,RWF, Withdrawal ,Completed,Cash Desk,2025-04-24 13:52:49.941871
5ba31d5ff9ae,KES,W,Pending,Bank Transfer,2025-04-25 09:24:06.552176
c8b9525114d6,UGX,D,Failed,Paypal,2025-04-06 07:11:33.052167
0d48d1488a86,USD,W,Failed,Paypal,2025-03-02 13:52:33.254256
ab1b1074d26a,USD,deposit,Failed,Card Payment,2025-02-12 16:14:46.174456
8db0bb5c7cfa,USD,withdrawal,Completed,Mpesa,2025-04-21 07:43:26.909244
1ba5b7e138d5,USH,deposit,Failed,Bank Transfer,2025-03-12 20:22:12.270217
48322f435061,TZS, Withdrawal ,Completed,Bank Transfer,2025-04-24 19:42:20.053457
201051cf708c,USD,withdrawal,Failed,Paypal,2025-02-14 08:05:25.290583
ff0efb3d6711,KSH,withdrawal,Failed,Paypal,2025-02-19 17:59:22.189200
6dea75eee7f0,USD,D,Pending,Mpesa,2025-04-19 22:26:34.130470
aac8c18904d8,TZSH,W,Failed,Mpesa,2025-04-06 10:09:49.521051
13a6a25c6518,USD,deposit,Pending,Card Payment,2025-04-22 13:30:22.622090
d42b74778d3a,KS,deposit,Failed,Cash Desk,2025-03-01 11:51:12.871673
e34daa9490d0,UGX, Withdrawal ,Failed,Cash Desk,2025-03-17 16:26:31.312936
99819a3a9fab,USD,D,Failed,Cash Desk,2025-02-08 20:24:11.943303
29e6e2d61b68,RWF,D,Failed,Bank Transfer,2025-03-30 03:02:27.924770
815c19adfba3,KS,withdrawal,Failed,Mpesa,2025-03-23 16:02:31.589078
bf19dfa2d279,UGSH,W,Failed,Paypal,2025-02-25 17:56:45.548110
576b42d85ed6,TZS, Withdrawal ,Failed,Paypal,2025-04-08 18:06:31.011895
9c282dd72fc2,RWF,D,Failed,Mpesa,2025-03-02 01:44:21.018144
c8c73f0a0367,KSH, Withdrawal ,Failed,Bank Transfer,2025-03-03 04:28:35.386436
975c2500e164,USH,deposit,Pending,Mpesa,2025-04-21 13:34:03.644424
6be9314a9b6c,TZSH,withdrawal,Failed,Bank Transfer,2025-03-30 05:08:58.315803
1d217d746a2d,RWF,withdrawal,Pending,Mpesa,2025-04-18 07:09:07.171342
a717f9005356,KES,D,Failed,Cash Desk,2025-03-05 07:20:04.368761
6dc37aa328fa,USH,Deposit ,Failed,Paypal,2025-04-04 14:40:53.349829
031bea2e883c,USD,withdrawal,Failed,Mpesa,2025-04-14 19:17:09.344832
e98d454b9c64,RF,D,Failed,Cash Desk,2025-04-01 00:51:49.368019
4d4c930a4b54,KSH,deposit,Failed,Cash Desk,2025-02-17 04:35:34.728246
b36930c8821d,USH,D,Completed,Paypal,2025-04-23 05:01:32.590020
d8257afba17b,TZSH,D,Failed,Cash Desk,2025-03-29 03:56:28.017556
b9c10b29bcf4,RWF,D,Failed,Paypal,2025-02-15 17:14:48.876672
14dd48a8d5b8,KES,deposit,Failed,Mpesa,2025-03-16 10:28:04.644900
152cababf44c,UGSH,deposit,Failed,Card Payment,2025-03-11 20:49:52.020164
4eba0a05774d,TSH,D,Failed,Mpesa,2025-04-09 10:11:41.851083
6ef75816bad9,RWF,D,Pending,Mpesa,2025-04-26 00:23:05.545430
bda1e5624894,USD,withdrawal,Failed,Bank Transfer,2025-03-02 07:41:35.561902
7cf70986117d,UGSH,W,Completed,Paypal,2025-04-17 19:57:59.570378
aed2a17cf161,TZS,deposit,Failed,PayPal,2025-03-14 12:12:47.147689
83db581dac30,USD,D,Failed,Bank Transfer,2025-03-29 11:18:15.860935
67e530ca0bb6,USD,D,Failed,Mpesa,2025-02-05 09:02:23.604881
e1c6f34d1386,UGSH,deposit,Failed,Mpesa,2025-04-09 08:20:58.766881
6a2802fb2be3,TZSH, Withdrawal ,Failed,Bank Transfer,2025-02-09 08:50:33.474291
cddabcffd5c7,RF,D,Failed,Bank Transfer,2025-03-15 23:50:00.774034
128ab29f3087,KES,W,Failed,Bank Transfer,2025-03-08 04:36:54.651530
56b8def4d38c,UGX,D,Failed,Bank Transfer,2025-02-07 19:47:04.251108
40203d8b2cb6,USD, Withdrawal ,Failed,Cash Desk,2025-02-27 00:44:43.384216
0b8553017c2e,RWF,withdrawal,Failed,Mpesa,2025-03-30 20:38:04.794915
275b3c0d47d7,KES,deposit,Failed,Card Payment,2025-03-03 06:14:53.655876
262bdf2568be,UGX,W,Failed,Paypal,2025-03-14 11:44:11.440463
6be9314a9b6c,TZSH,withdrawal,Failed,Bank Transfer,2025-02-02 04:40:00.150342
325ed4f5c3a2,USD, Withdrawal ,Failed,Bank Transfer,2025-02-10 08:21:30.132743
604f581bd7ec,KES,D,Completed,Cash Desk,2025-04-21 00:06:32.562743
61188ef40bab,USH,D,Failed,Cash Desk,2025-03-12 19:31:37.534831
a56295b0763e,TSH,Deposit ,Completed,Paypal,2025-04-24 09:07:34.969789
871fefe7ce54,RWF,W,Failed,Bank Transfer,2025-04-08 17:05:35.973288
ea5df9883ce1,KES,withdrawal,Failed,Mpesa,2025-02-23 12:53:49.749092
d1f39d97bc71,UGX, Withdrawal ,Failed,Bank Transfer,2025-03-25 07:40:36.927121
8326a7dd8739,USD,Deposit ,Failed,Mpesa,2025-03-27 23:40:26.879201
66b76ff7d821,RF, Withdrawal ,Failed,Cash Desk,2025-02-27 08:41:04.440338
a73c061de588,KES,withdrawal,Failed,Cash Desk,2025-02-04 14:06:40.437063
d78b592aa958,USH,withdrawal,Failed,Mpesa,2025-02-03 23:36:17.468591
9d62deca81a8,TZS,D,Failed,Cash Desk,2025-03-10 20:51:20.749880
8b172ea1547d,RWF,Deposit ,Failed,Paypal,2025-04-14 08:12:40.164780
61d1e68117a9,USD,Deposit ,Failed,Paypal,2025-03-12 19:52:38.312573
d78b592aa958,USH,withdrawal,Failed,Mpesa,2025-02-17 15:26:20.548922
325ed4f5c3a2,USD, Withdrawal ,Failed,Bank Transfer,2025-03-19 17:06:14.354925
8326a7dd8739,USD,Deposit ,Failed,Mpesa,2025-04-02 17:59:46.142832
fec2db96c2b1,KSH, Withdrawal ,Failed,Cash Desk,2025-03-05 03:53:45.932480
83db581dac30,USD,D,Failed,Bank Transfer,2025-03-20 02:40:24.951510
d7e561334c45,TSH,W,Failed,Bank Transfer,2025-03-08 03:38:39.185300
d1ace776b4b9,RF,W,Failed,Paypal,2025-03-12 15:15:12.559932
dad7bb5966cf,KSH,deposit,Failed,PayPal,2025-04-01 23:34:08.707916
1c571c819f13,UGX,W,Failed,Cash Desk,2025-03-23 22:55:24.348615
6a2802fb2be3,TZSH, Withdrawal ,Failed,Bank Transfer,2025-04-06 04:38:47.667691
09ca9a38c648,RWF,withdrawal,Pending,Cash Desk,2025-04-19 02:50:20.510663
e7d479712400,KES,withdrawal,Failed,Bank Transfer,2025-02-24 04:50:13.398885
99819a3a9fab,USD,D,Failed,Cash Desk,2025-03-31 01:00:57.874610
c303b5089a7f,TZSH,Deposit ,Completed,Mpesa,2025-04-20 16:19:20.567295
42b094b7f0c1,RF,deposit,Failed,Mpesa,2025-03-21 09:56:52.897507
e2d0e8723e5d,KS, Withdrawal ,Completed,Mpesa,2025-04-24 22:51:30.472938
65e150b4f456,USD, Withdrawal ,Failed,Mpesa,2025-02-09 07:56:11.799834
d7e561334c45,TSH,W,Failed,Bank Transfer,2025-03-13 10:46:38.978394
24b6db6bd2a2,RF,withdrawal,Completed,Mpesa,2025-04-16 08:39:05.376398
cb5c18e79bd8,USD,W,Failed,Bank Transfer,2025-03-14 09:47:42.234545
6dc37aa328fa,USH,Deposit ,Failed,Paypal,2025-03-29 03:32:13.806909
c8dfad9d09bf,TZSH,W,Failed,Bank Transfer,2025-02-08 12:58:22.482373
bd79254682a8,RWF,Deposit ,Failed,Cash Desk,2025-04-11 14:08:45.808334
526ad7451456,KSH,D,Failed,Bank Transfer,2025-02-26 02:04:17.337632
812eff57ff61,UGSH,Deposit ,Completed,Bank Transfer,2025-04-18 06:22:01.468406
238a11fff81c,TZSH,deposit,Failed,Mpesa,2025-04-12 07:13:09.379555
3fec5e9d2381,USD,deposit,Failed,Bank Transfer,2025-03-17 03:39:20.245930
a01d545e1739,KS,D,Failed,Bank Transfer,2025-04-02 07:12:08.062753
23f9849a5d6a,UGX,Deposit ,Failed,Cash Desk,2025-03-15 07:18:40.547542
ea596978b9f7,TZS,deposit,Failed,Cash Desk,2025-02-18 09:38:30.799995
2b3199c6d9ae,RWF,deposit,Failed,Mpesa,2025-02-24 00:31:37.597339
cb5c18e79bd8,USD,W,Failed,Bank Transfer,2025-02-20 06:30:48.390958
56b8def4d38c,UGX,D,Failed,Bank Transfer,2025-03-10 05:06:36.800098
8377b3524b94,TZSH, Withdrawal ,Failed,Mpesa,2025-02-08 07:45:51.819702
53d194802434,USD,withdrawal,Failed,Cash Desk,2025-03-16 12:15:49.975088
ab1b1074d26a,USD,deposit,Failed,Card Payment,2025-03-19 18:55:08.122015
75c8e7b3830b,UGX,D,Failed,Mpesa,2025-02-12 06:59:47.031703
427e77cd4d27,TZSH,Deposit ,Failed,Cash Desk,2025-03-24 03:58:43.537915
0d5bed1a9e00,USD, Withdrawal ,Failed,Paypal,2025-03-27 01:02:07.562333
8b2627a09ace,KSH,Deposit ,Failed,Cash Desk,2025-04-13 06:36:42.594384
23cc1f4115e6,UGX,deposit,Failed,Mpesa,2025-03-23 06:59:26.010586
b4c1bebd9d2f,TZSH,D,Failed,Mpesa,2025-04-06 20:48:40.043093
de383773df69,RWF,W,Pending,Mpesa,2025-04-20 14:36:11.565345
8d3962e8acf7,KS,withdrawal,Failed,Paypal,2025-02-24 23:19:09.233010
5be78a524819,USH,D,Completed,Bank Transfer,2025-04-21 13:48:54.652244
fae1db7b1888,TZS,deposit,Completed,Bank Transfer,2025-04-23 16:18:40.574573
09ca7ed6be90,RF,W,Failed,Cash Desk,2025-02-07 12:48:04.385480
fa7ee16f5e88,KES,deposit,Completed,Cash Desk,2025-04-23 23:43:09.278786
a10b98600e9d,USH,W,Failed,Mpesa,2025-03-27 20:14:56.133758
c303b5089a7f,TZSH,Deposit ,Completed,Mpesa,2025-04-27 07:09:38.335475
e77fa5c49141,RF,withdrawal,Failed,Paypal,2025-02-13 03:40:21.654150
968f4700418f,KSH, Withdrawal ,Failed,Paypal,2025-02-19 23:41:17.343010
2be71bfa8808,UGX,deposit,Failed,Cash Desk,2025-03-01 05:11:16.409176
0d5bed1a9e00,USD, Withdrawal ,Failed,Paypal,2025-03-30 04:33:55.718728
dfdb624fc0cd,USD,deposit,Failed,PayPal,2025-02-14 07:48:51.093242
6d34d795b92e,KES,deposit,Failed,Bank Transfer,2025-02-18 05:24:58.277035
61188ef40bab,USH,D,Failed,Cash Desk,2025-04-09 01:26:48.537952
91383450cf01,TZS,Deposit ,Failed,Mpesa,2025-02-01 22:11:40.832244
9895b982b15c,RWF,W,Failed,Paypal,2025-03-10 06:24:53.081176
7f67a4350f7f,KES,Deposit ,Pending,Mpesa,2025-04-22 17:52:24.931643
21e9abfae71b,USH, Withdrawal ,Failed,Paypal,2025-03-30 07:54:11.719173
9d62deca81a8,TZS,D,Failed,Cash Desk,2025-03-17 03:18:19.988809
9c282dd72fc2,RWF,D,Failed,Mpesa,2025-03-21 23:20:47.621549
d89d28618988,KSH,deposit,Failed,Mpesa,2025-03-22 18:15:23.015272
8d8b83f77be4,UGSH, Withdrawal ,Failed,Paypal,2025-04-02 07:45:18.737159
40203d8b2cb6,USD, Withdrawal ,Failed,Cash Desk,2025-02-04 19:22:35.910229
cddabcffd5c7,RF,D,Failed,Bank Transfer,2025-04-08 13:05:55.832370
d9b7cb336f05,KS, Withdrawal ,Failed,Paypal,2025-03-04 12:11:38.485267
01eac648bab4,UGX,W,Failed,Bank Transfer,2025-03-23 09:04:53.947007
b8536b339457,USD,W,Failed,Mpesa,2025-04-01 12:47:50.236320
9895b982b15c,RWF,W,Failed,Paypal,2025-02-07 04:38:11.913691
dad7bb5966cf,KSH,deposit,Failed,PayPal,2025-02-04 06:43:27.634995
2c614c70f0d5,UGX,D,Failed,Cash Desk,2025-04-11 20:42:31.803200
2866bfa6b523,USD,deposit,Pending,Cash Desk,2025-04-24 12:00:10.809037
8abdf9b9789d,RF,D,Pending,Mpesa,2025-04-24 02:08:43.331857
c214188d69ff,KS,W,Failed,Cash Desk,2025-02-04 21:44:31.540588
e755dc34cb88,USH,Deposit ,Pending,Bank Transfer,2025-04-25 17:12:03.421112
0910c1e524ba,TSH,withdrawal,Failed,Cash Desk,2025-02-08 22:36:04.177188
0b8553017c2e,RWF,withdrawal,Failed,Mpesa,2025-03-25 15:35:20.635266
b3c9697c108f,KES, Withdrawal ,Failed,Bank Transfer,2025-03-17 16:14:50.629908
41d3185ded87,UGX,deposit,Completed,Cash Desk,2025-04-15 11:23:56.187917
0a887e5a6bab,TSH,Deposit ,Failed,Cash Desk,2025-03-19 12:57:57.093204
0409187369d7,RWF,deposit,Failed,Cash Desk,2025-03-05 05:56:48.325952
fec2db96c2b1,KSH, Withdrawal ,Failed,Cash Desk,2025-02-18 16:04:33.088546
1274b7e64f9e,USH,deposit,Completed,Bank Transfer,2025-04-16 08:27:01.288901
8764b15da840,TSH,deposit,Failed,Mpesa,2025-03-19 06:57:22.143435
42971f64c1b6,USD,Deposit ,Completed,Cash Desk,2025-04-24 17:22:10.397797
2731ee0006ed,KES,Deposit ,Failed,Bank Transfer,2025-04-05 00:03:25.714269
e34daa9490d0,UGX, Withdrawal ,Failed,Cash Desk,2025-02-11 15:57:22.105081
83b9a78f7cd2,TZSH,withdrawal,Failed,Mpesa,2025-03-04 17:09:46.968468
65e150b4f456,USD, Withdrawal ,Failed,Mpesa,2025-03-23 04:02:45.788351
77c5e09ac81f,KES, Withdrawal ,Failed,Mpesa,2025-03-11 01:40:23.755396
8d8b83f77be4,UGSH, Withdrawal ,Failed,Paypal,2025-02-28 07:54:40.037135
8caf930781e2,TSH,Deposit ,Failed,Mpesa,2025-04-09 05:22:40.459469
cba1f6924f5a,RF,withdrawal,Failed,Cash Desk,2025-03-11 11:48:57.941221
36f4824636e0,USD, Withdrawal ,Pending,Bank Transfer,2025-04-18 11:50:02.432126
99b7cbaa542a,UGSH,Deposit ,Failed,Cash Desk,2025-03-31 10:06:56.393242
8239f43511ed,USD,withdrawal,Completed,Cash Desk,2025-04-25 07:47:26.969800
cba1f6924f5a,RF,withdrawal,Failed,Cash Desk,2025-02-20 14:15:38.735730
dc97d5127093,USD,Deposit ,Failed,Bank Transfer,2025-04-13 15:00:21.802403
23f9849a5d6a,UGX,Deposit ,Failed,Cash Desk,2025-03-11 17:52:19.027293
c1802dfe5c1c,TZS,deposit,Failed,Mpesa,2025-03-19 05:59:34.212902
6c34a5a19564,USD,W,Failed,Cash Desk,2025-02-15 21:44:20.276296
ff0efb3d6711,KSH,withdrawal,Failed,Paypal,2025-04-10 18:04:47.748158
e85f0bab05d8,USH,D,Failed,Bank Transfer,2025-03-10 23:25:42.858259
fd9db1b760a1,TZS,W,Failed,Cash Desk,2025-04-10 05:03:09.388543
a710462c6fd2,RF,Deposit ,Failed,Mpesa,2025-04-09 04:15:09.944401
e7d479712400,KES,withdrawal,Failed,Bank Transfer,2025-04-03 03:36:09.241969
c8b9525114d6,UGX,D,Failed,Paypal,2025-02-06 19:03:51.089866
b73efacb58aa,TSH,W,Failed,Paypal,2025-04-11 07:19:47.621532
1c4292fb21ff,USD,deposit,Failed,Mpesa,2025-04-05 22:25:28.056327
6726a38d2b47,KSH,W,Failed,Mpesa,2025-03-20 01:18:38.424510
3494e6a8d092,USD,Deposit ,Failed,Cash Desk,2025-03-12 00:41:31.532302
53d194802434,USD,withdrawal,Failed,Cash Desk,2025-03-09 08:57:29.878226
031bea2e883c,USD,withdrawal,Failed,Mpesa,2025-03-21 08:15:41.404793
275b3c0d47d7,KES,deposit,Failed,Card Payment,2025-04-09 18:45:16.446969
e6b40050785e,USH, Withdrawal ,Failed,Cash Desk,2025-04-10 06:31:45.596741
d009dbd2a835,TSH,deposit,Failed,Cash Desk,2025-02-18 23:50:31.460366
799193b62777,RWF,withdrawal,Pending,Bank Transfer,2025-04-17 19:32:08.346960
4c11502d0308,KS,D,Failed,Cash Desk,2025-03-17 01:42:17.091893
b714920fb84f,USH,withdrawal,Failed,Cash Desk,2025-04-01 00:15:07.959143
3d9d0983eeb4,TZS,deposit,Pending,Cash Desk,2025-04-26 18:57:00.019313
8ea2b30881d6,RWF, Withdrawal ,Failed,Cash Desk,2025-02-24 01:40:36.568162
77c5e09ac81f,KES, Withdrawal ,Failed,Mpesa,2025-04-06 07:41:33.396197
dfdb624fc0cd,USD,deposit,Failed,PayPal,2025-03-14 06:22:34.466889
8326a7dd8739,USD,Deposit ,Failed,Mpesa,2025-04-01 09:28:07.847086
2b3199c6d9ae,RWF,deposit,Failed,Mpesa,2025-03-15 16:11:42.074506
c214188d69ff,KS,W,Failed,Cash Desk,2025-04-10 15:36:54.871087
db16856c3b50,UGSH,Deposit ,Completed,Paypal,2025-04-22 11:40:16.204699
d17b1c7f76cd,TSH, Withdrawal ,Failed,Cash Desk,2025-02-09 14:37:41.161650
14f8d673dc83,RWF,deposit,Failed,PayPal,2025-02-17 21:46:34.041734
6a5b583e475d,USD,Deposit ,Pending,Bank Transfer,2025-04-25 12:09:09.630354
47dd54090138,UGSH, Withdrawal ,Failed,Bank Transfer,2025-03-28 12:23:51.756853
